minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
30,0.8930000305175781,0.645,Lennard Maloney,LeftFoot,MissedShots,Bayern Munich,Mainz 05,William Bøving,0.02280224673449993
46,0.9369999694824219,0.5229999923706055,Kacper Potulski,Head,Goal,Bayern Munich,Mainz 05,William Bøving,0.4736086130142212
66,0.9130000305175782,0.5470000076293945,Jae-Sung Lee,Head,Goal,Bayern Munich,Mainz 05,Stefan Bell,0.2546865940093994
74,0.4640000152587891,0.09199999809265137,Lennard Maloney,RightFoot,MissedShots,Bayern Munich,Mainz 05,,0.009833826683461666
80,0.795,0.4209999847412109,Arnaud Nordin,LeftFoot,MissedShots,Bayern Munich,Mainz 05,Nelson Weiper,0.04223959147930145
27,0.9480000305175781,0.49900001525878906,Paul Nebel,RightFoot,BlockedShot,Mainz 05,St. Pauli,,0.5609570741653442
27,0.85,0.245,Paul Nebel,RightFoot,BlockedShot,Mainz 05,St. Pauli,,0.014667477458715439
30,0.8730000305175781,0.5929999923706055,Nadiem Amiri,RightFoot,BlockedShot,Mainz 05,St. Pauli,Jae-Sung Lee,0.0974312350153923
33,0.8209999847412109,0.6730000305175782,Jae-Sung Lee,LeftFoot,BlockedShot,Mainz 05,St. Pauli,,0.03269338235259056
39,0.9530000305175781,0.49599998474121093,Kacper Potulski,Head,BlockedShot,Mainz 05,St. Pauli,Nadiem Amiri,0.08591298758983612
46,0.9269999694824219,0.4829999923706055,Dominik Kohr,Head,MissedShots,Mainz 05,St. Pauli,Nadiem Amiri,0.3586345314979553
54,0.975,0.5820000076293945,Silvan Widmer,Head,MissedShots,Mainz 05,St. Pauli,Danny da Costa,0.3573342263698578
56,0.840999984741211,0.475,Jae-Sung Lee,RightFoot,BlockedShot,Mainz 05,St. Pauli,Nadiem Amiri,0.08955121785402298
61,0.9109999847412109,0.6719999694824219,Silvan Widmer,RightFoot,MissedShots,Mainz 05,St. Pauli,Nadiem Amiri,0.058517638593912125
64,0.730999984741211,0.625,Nadiem Amiri,RightFoot,MissedShots,Mainz 05,St. Pauli,,0.04815451055765152
66,0.874000015258789,0.6020000076293945,Silvan Widmer,LeftFoot,MissedShots,Mainz 05,St. Pauli,Danny da Costa,0.05651261284947395
80,0.79,0.30100000381469727,Danny da Costa,LeftFoot,BlockedShot,Mainz 05,St. Pauli,Nadiem Amiri,0.03649388626217842
91,0.9309999847412109,0.7169999694824218,Armindo Sieb,LeftFoot,SavedShot,Mainz 05,St. Pauli,Kaishu Sano,0.0768163651227951
